id,vendor_slug,vendor_label,display_name,modality,input_modalities_str,output_modalities_str,tokenizer,context_length,max_completion_tokens,is_moderated,supported_parameters,canonical_slug,description_excerpt
bytedance/ui-tars-1.5-7b,bytedance,ByteDance,ByteDance: UI-TARS 7B ,text+image->text,"image,text",text,Other,128000,2048,False,"[""frequency_penalty"", ""logit_bias"", ""max_tokens"", ""presence_penalty"", ""repetition_penalty"", ""seed"", ""stop"", ""temperature"", ""top_k"", ""top_p""]",bytedance/ui-tars-1.5-7b,"UI-TARS-1.5 is a multimodal vision-language agent optimized for GUI-based environments, including desktop interfaces, web browsers, mobile systems, and games. Built by ByteDance, it builds upon the UI-TARS framework with reinforcement learning-based reasoning, enabling robust action planning and execution across virtual interfaces.

This model achieves state-of-the-art results on a range of int..."
bytedance-seed/seed-1.6,bytedance-seed,ByteDance Seed,ByteDance Seed: Seed 1.6,text+image+video->text,"image,text,video",text,Other,262144,32768,False,"[""frequency_penalty"", ""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",bytedance-seed/seed-1.6-20250625,Seed 1.6 is a general-purpose model released by the ByteDance Seed team. It incorporates multimodal capabilities and adaptive deep thinking with a 256K context window.
bytedance-seed/seed-1.6-flash,bytedance-seed,ByteDance Seed,ByteDance Seed: Seed 1.6 Flash,text+image+video->text,"image,text,video",text,Other,262144,32768,False,"[""frequency_penalty"", ""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",bytedance-seed/seed-1.6-flash-20250625,"Seed 1.6 Flash is an ultra-fast multimodal deep thinking model by ByteDance Seed, supporting both text and visual understanding. It features a 256k context window and can generate outputs of up to 16k tokens."
bytedance-seed/seed-2.0-lite,bytedance-seed,ByteDance Seed,ByteDance Seed: Seed-2.0-Lite,text+image+video->text,"text,image,video",text,Other,262144,131072,False,"[""frequency_penalty"", ""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",bytedance-seed/seed-2.0-lite-20260309,"Seed-2.0-Lite is a versatile, cost‑efficient enterprise workhorse that delivers strong multimodal and agent capabilities while offering noticeably lower latency, making it a practical default choice for most production workloads across text, vision, and tools. Engineered for high-frequency visual understanding and agentic workflows, it's an ideal choice for deployment at scale with minimal late..."
bytedance-seed/seed-2.0-mini,bytedance-seed,ByteDance Seed,ByteDance Seed: Seed-2.0-Mini,text+image+video->text,"text,image,video",text,Other,262144,131072,False,"[""frequency_penalty"", ""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",bytedance-seed/seed-2.0-mini-20260224,"Seed-2.0-mini targets latency-sensitive, high-concurrency, and cost-sensitive scenarios, emphasizing fast response and flexible inference deployment. It delivers performance comparable to ByteDance-Seed-1.6, supports 256k context, four reasoning effort modes (minimal/low/medium/high), multimodal understanding, and is optimized for lightweight tasks where cost and speed take priority."
cognitivecomputations/dolphin-mistral-24b-venice-edition:free,cognitivecomputations,Venice,Venice: Uncensored (free),text->text,text,text,Other,32768,,False,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""response_format"", ""stop"", ""structured_outputs"", ""temperature"", ""top_k"", ""top_p""]",venice/uncensored,"Venice Uncensored Dolphin Mistral 24B Venice Edition is a fine-tuned variant of Mistral-Small-24B-Instruct-2501, developed by dphn.ai in collaboration with Venice.ai. This model is designed as an “uncensored” instruct-tuned LLM, preserving user control over alignment, system prompts, and behavior. Intended for advanced and unrestricted use cases, Venice Uncensored emphasizes steerability and tr..."
cohere/command-a,cohere,Cohere,Cohere: Command A,text->text,text,text,Other,256000,8192,True,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""top_k"", ""top_p""]",cohere/command-a-03-2025,"Command A is an open-weights 111B parameter model with a 256k context window focused on delivering great performance across agentic, multilingual, and coding use cases.
Compared to other leading proprietary and open-weights models Command A delivers maximum performance with minimum hardware costs, excelling on business-critical agentic and multilingual tasks."
cohere/command-r-08-2024,cohere,Cohere,Cohere: Command R (08-2024),text->text,text,text,Cohere,128000,4000,True,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",cohere/command-r-08-2024,"command-r-08-2024 is an update of the [Command R](/models/cohere/command-r) with improved performance for multilingual retrieval-augmented generation (RAG) and tool use. More broadly, it is better at math, code and reasoning and is competitive with the previous version of the larger Command R+ model.

Read the launch post [here](https://docs.cohere.com/changelog/command-gets-refreshed).

Use of..."
cohere/command-r-plus-08-2024,cohere,Cohere,Cohere: Command R+ (08-2024),text->text,text,text,Cohere,128000,4000,True,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",cohere/command-r-plus-08-2024,"command-r-plus-08-2024 is an update of the [Command R+](/models/cohere/command-r-plus) with roughly 50% higher throughput and 25% lower latencies as compared to the previous Command R+ version, while keeping the hardware footprint the same.

Read the launch post [here](https://docs.cohere.com/changelog/command-gets-refreshed).

Use of this model is subject to Cohere's [Usage Policy](https://doc..."
cohere/command-r7b-12-2024,cohere,Cohere,Cohere: Command R7B (12-2024),text->text,text,text,Cohere,128000,4000,True,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""top_k"", ""top_p""]",cohere/command-r7b-12-2024,"Command R7B (12-2024) is a small, fast update of the Command R+ model, delivered in December 2024. It excels at RAG, tool use, agents, and similar tasks requiring complex reasoning and multiple steps.

Use of this model is subject to Cohere's [Usage Policy](https://docs.cohere.com/docs/usage-policy) and [SaaS Agreement](https://cohere.com/saas-agreement)."
deepcogito/cogito-v2.1-671b,deepcogito,Deep Cogito,Deep Cogito: Cogito v2.1 671B,text->text,text,text,Other,128000,,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""stop"", ""structured_outputs"", ""temperature"", ""top_k"", ""top_p""]",deepcogito/cogito-v2.1-671b-20251118,"Cogito v2.1 671B MoE represents one of the strongest open models globally, matching performance of frontier closed and open models. This model is trained using self play with reinforcement learning to reach state-of-the-art performance on multiple categories (instruction following, coding, longer queries and creative writing). This advanced system demonstrates significant progress toward scalab..."
deepseek/deepseek-chat,deepseek,DeepSeek,DeepSeek: DeepSeek V3,text->text,text,text,DeepSeek,163840,163840,False,"[""frequency_penalty"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",deepseek/deepseek-chat-v3,"DeepSeek-V3 is the latest model from the DeepSeek team, building upon the instruction following and coding abilities of the previous versions. Pre-trained on nearly 15 trillion tokens, the reported evaluations reveal that the model outperforms other open-source models and rivals leading closed-source models.

For model details, please visit [the DeepSeek-V3 repo](https://github.com/deepseek-ai/..."
deepseek/deepseek-chat-v3-0324,deepseek,DeepSeek,DeepSeek: DeepSeek V3 0324,text->text,text,text,DeepSeek,163840,,False,"[""frequency_penalty"", ""logit_bias"", ""logprobs"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_logprobs"", ""top_p""]",deepseek/deepseek-chat-v3-0324,"DeepSeek V3, a 685B-parameter, mixture-of-experts model, is the latest iteration of the flagship chat model family from the DeepSeek team.

It succeeds the [DeepSeek V3](/deepseek/deepseek-chat-v3) model and performs really well on a variety of tasks."
deepseek/deepseek-chat-v3.1,deepseek,DeepSeek,DeepSeek: DeepSeek V3.1,text->text,text,text,DeepSeek,32768,7168,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""logprobs"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_logprobs"", ""top_p""]",deepseek/deepseek-chat-v3.1,"DeepSeek-V3.1 is a large hybrid reasoning model (671B parameters, 37B active) that supports both thinking and non-thinking modes via prompt templates. It extends the DeepSeek-V3 base with a two-phase long-context training process, reaching up to 128K tokens, and uses FP8 microscaling for efficient inference. Users can control the reasoning behaviour with the `reasoning` `enabled` boolean. [Lear..."
deepseek/deepseek-r1,deepseek,DeepSeek,DeepSeek: R1,text->text,text,text,DeepSeek,64000,16000,False,"[""frequency_penalty"", ""include_reasoning"", ""max_tokens"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""seed"", ""stop"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",deepseek/deepseek-r1,"DeepSeek R1 is here: Performance on par with [OpenAI o1](/openai/o1), but open-sourced and with fully open reasoning tokens. It's 671B parameters in size, with 37B active in an inference pass.

Fully open-source model & [technical report](https://api-docs.deepseek.com/news/news250120).

MIT licensed: Distill & commercialize freely!"
deepseek/deepseek-r1-0528,deepseek,DeepSeek,DeepSeek: R1 0528,text->text,text,text,DeepSeek,163840,65536,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",deepseek/deepseek-r1-0528,"May 28th update to the [original DeepSeek R1](/deepseek/deepseek-r1) Performance on par with [OpenAI o1](/openai/o1), but open-sourced and with fully open reasoning tokens. It's 671B parameters in size, with 37B active in an inference pass.

Fully open-source model."
deepseek/deepseek-r1-distill-llama-70b,deepseek,DeepSeek,DeepSeek: R1 Distill Llama 70B,text->text,text,text,Llama3,131072,16384,False,"[""frequency_penalty"", ""include_reasoning"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""top_k"", ""top_p""]",deepseek/deepseek-r1-distill-llama-70b,"DeepSeek R1 Distill Llama 70B is a distilled large language model based on [Llama-3.3-70B-Instruct](/meta-llama/llama-3.3-70b-instruct), using outputs from [DeepSeek R1](/deepseek/deepseek-r1). The model combines advanced distillation techniques to achieve high performance across multiple benchmarks, including:

- AIME 2024 pass@1: 70.0
- MATH-500 pass@1: 94.5
- CodeForces Rating: 1633

The mod..."
deepseek/deepseek-r1-distill-qwen-32b,deepseek,DeepSeek,DeepSeek: R1 Distill Qwen 32B,text->text,text,text,Qwen,32768,32768,False,"[""frequency_penalty"", ""include_reasoning"", ""logprobs"", ""max_tokens"", ""presence_penalty"", ""reasoning"", ""response_format"", ""stop"", ""structured_outputs"", ""temperature"", ""top_logprobs"", ""top_p""]",deepseek/deepseek-r1-distill-qwen-32b,"DeepSeek R1 Distill Qwen 32B is a distilled large language model based on [Qwen 2.5 32B](https://huggingface.co/Qwen/Qwen2.5-32B), using outputs from [DeepSeek R1](/deepseek/deepseek-r1). It outperforms OpenAI's o1-mini across various benchmarks, achieving new state-of-the-art results for dense models.\n\nOther benchmark results include:\n\n- AIME 2024 pass@1: 72.6\n- MATH-500 pass@1: 94.3\n- C..."
deepseek/deepseek-v3.1-terminus,deepseek,DeepSeek,DeepSeek: DeepSeek V3.1 Terminus,text->text,text,text,DeepSeek,163840,65536,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",deepseek/deepseek-v3.1-terminus,"DeepSeek-V3.1 Terminus is an update to [DeepSeek V3.1](/deepseek/deepseek-chat-v3.1) that maintains the model's original capabilities while addressing issues reported by users, including language consistency and agent capabilities, further optimizing the model's performance in coding and search agents. It is a large hybrid reasoning model (671B parameters, 37B active) that supports both thinkin..."
